"Date","Time","CO(GT)","PT08.S1(CO)","NMHC(GT)","C6H6(GT)","PT08.S2(NMHC)","NOx(GT)","PT08.S3(NOx)","NO2(GT)","PT08.S4(NO2)","PT08.S5(O3)","T","RH","AH"
2004-07-14,1899-12-31 02:00:00,0.9,862.75,-200,6.25905106009058,823.75,65,904.5,70,1468.5,925.25,22.174999713898,38.375,1.01257076759691
2004-07-14,1899-12-31 03:00:00,0.7,820,-200,4.09577297636083,716,-200,994.25,-200,1380.25,932.75,20.39999961853,42.550000190735,1.00828072394945
2004-07-14,1899-12-31 04:00:00,0.5,777,-200,2.88493145450513,644.75,39,1075.5,59,1334,781,20.500000476837,42.324999809265,1.00907770028911
2004-07-14,1899-12-31 05:00:00,0.8,855.25,-200,4.97158376146257,762,79,941.75,73,1444,958.5,18.775000095367,48.974999427795,1.05053172507961
2004-07-14,1899-12-31 06:00:00,1.3,959.75,-200,9.8635321296211,972.5,140,769.25,89,1615.75,1155.25,18.799999713898,49.449999809265,1.06235583130235
2004-07-14,1899-12-31 07:00:00,4.7,1310,-200,27.5446149215826,1492.25,427,526.75,142,2194.25,1685.5,19.925000190735,46.52499961853,1.07096786103254
2004-07-14,1899-12-31 08:00:00,4.6,1339.25,-200,30.4336767717135,1561,366,497.75,145,2357,1791,22.14999961853,41.675000190735,1.09799111794852
2004-07-14,1899-12-31 09:00:00,3.7,1211,-200,19.7615599438171,1289.75,311,605.75,156,1913,1642.75,24,36.375,1.07055383709609
2004-07-14,1899-12-31 10:00:00,2.8,1067.5,-200,15.7021822831229,1170.5,275,711,148,1716.5,1360.25,30.174999713898,22.800000190735,0.961574748250849
2004-07-14,1899-12-31 11:00:00,1.8,932,-200,11.3199460865874,1025.75,195,851,122,1523.25,943.75,33.400000572205,17.050000190735,0.862719544907903
2004-07-14,1899-12-31 12:00:00,1.9,949.25,-200,12.5505081403288,1068.5,144,819.25,106,1547.25,904.75,35.125,15.049999952316,0.838126894814579
2004-07-14,1899-12-31 13:00:00,2,943.75,-200,11.8673583229011,1045,162,828.75,106,1525.25,883.75,34.050000190735,16.025000095367,0.840783397219647
2004-07-14,1899-12-31 14:00:00,2,965.5,-200,14.4382423805023,1130.75,200,799.75,127,1612.25,967.5,35.674999237061,13.649999856949,0.783575401529894
2004-07-14,1899-12-31 15:00:00,2.1,940,-200,12.3745384027751,1062.5,176,847.5,113,1539,929.25,35.349999427795,13.775000095367,0.776712478496124
2004-07-14,1899-12-31 16:00:00,2.1,933.5,-200,11.7384054162647,1040.5,203,864.5,136,1495.5,935.5,32.250000953674,16.749999523163,0.794596496074357
2004-07-14,1899-12-31 17:00:00,3.2,1052,-200,18.4249455088345,1251.75,237,738.75,153,1729.25,1106.5,36,13.300000190735,0.777253931673258
2004-07-14,1899-12-31 18:00:00,4,1108.5,-200,22.8659959391199,1374,263,676.25,172,1794.75,1224.75,35.75,13.650000095367,0.786817042909318
2004-07-14,1899-12-31 19:00:00,4.6,1168.75,-200,25.0452762817208,1430.25,300,635.75,190,1900.75,1371.75,32.275000572205,18.424999952316,0.87528717309075
2004-07-14,1899-12-31 20:00:00,3,1092.75,-200,15.4602468842306,1163,189,716.75,160,1704.5,1138.75,29.675000190735,24.999999523163,1.02464679289503
2004-07-14,1899-12-31 21:00:00,2.9,1084.25,-200,16.6609826948668,1199.75,185,685.75,159,1753,1505,27.75,26.575000286102,0.974828201605351
2004-07-14,1899-12-31 22:00:00,1.9,969.75,-200,11.2286149280352,1022.5,134,787,123,1552,1073.5,26.349999904633,27.324999809265,0.923817595546424
2004-07-14,1899-12-31 23:00:00,1.4,950.5,-200,8.99143642481234,939,96,848.75,101,1488,868,25.250000476837,30.000000476837,0.950773644464249
2004-07-15,1899-12-31 00:00:00,2.1,1038.25,-200,12.0908502187765,1052.75,122,743.5,116,1630.5,1095.25,24,34.900000572205,1.02714307978639
2004-07-15,1899-12-31 01:00:00,1.2,949.75,-200,8.92773812560085,936.5,64,802.25,80,1566,989.25,23.400000095367,38.625,1.09684564773213
2004-07-15,1899-12-31 02:00:00,0.6,831,-200,3.72020800376916,695,30,1033,51,1354.75,657.75,23.525000095367,38.349999427795,1.09719209468651
2004-07-15,1899-12-31 03:00:00,0.4,813,-200,3.06002058207593,655.75,-200,1070,-200,1331.75,602.75,22.025000095367,42.625,1.11459494572085
2004-07-15,1899-12-31 04:00:00,-200,796.5,-200,2.52201510848968,621,23,1104.5,37,1303.25,562,21.625,43.97500038147,1.12246837148858
2004-07-15,1899-12-31 05:00:00,0.4,823.5,-200,3.12477702038371,659.75,36,1032.5,46,1341.5,618,21.425000667572,45.574999809265,1.14932290929234
2004-07-15,1899-12-31 06:00:00,0.7,879.25,-200,5.66486180639104,796,58,912.25,64,1454,746.75,21.075000286102,47.14999961853,1.16409204473177
2004-07-15,1899-12-31 07:00:00,2.3,1132,-200,15.5648889088027,1166.25,168,652.25,108,1827.25,1228.75,21.325000286102,48.35000038147,1.21194451555858
2004-07-15,1899-12-31 08:00:00,4,1291,-200,25.1836635402822,1433.75,306,526.25,151,2238.75,1493.5,22.89999961853,47.925000190735,1.3208412442597
2004-07-15,1899-12-31 09:00:00,2.8,1192.5,-200,15.355905945517,1159.75,231,630,153,1926.5,1281.25,24.400000095367,45.52499961853,1.37205961097786
2004-07-15,1899-12-31 10:00:00,1.6,1056.5,-200,8.36935719483485,914.25,157,796,116,1664.5,953.5,27.60000038147,38,1.38184159494521
2004-07-15,1899-12-31 11:00:00,1.6,1026.5,-200,7.98949282668712,898.75,132,822.25,116,1562.75,810.25,31.099999904633,29.64999961853,1.31804800299771
2004-07-15,1899-12-31 12:00:00,2,1084.25,-200,12.0546829377853,1051.5,136,736.25,130,1677,881.5,33.424999237061,24.699999809265,1.2515517690739
2004-07-15,1899-12-31 13:00:00,2,1031.5,-200,12.6093999841359,1070.5,127,742.25,131,1619.25,840,35.724999427795,18.875,1.08650192769984
2004-07-15,1899-12-31 14:00:00,1.7,977,-200,10.5503027953336,998,125,809.75,131,1553.5,742.75,36.224998474121,18.125000476837,1.07239350675268
2004-07-15,1899-12-31 15:00:00,2,1038.75,-200,12.5725788074413,1069.25,138,773,135,1646.25,880.25,37.075000762939,17.650000095367,1.09400188259337
2004-07-15,1899-12-31 16:00:00,2.2,1056,-200,14.3135635009126,1126.75,163,734.25,152,1693.5,928,36.474999427795,18.14999961853,1.08869103912846
2004-07-15,1899-12-31 17:00:00,3.2,1164.25,-200,20.3272119063461,1305.5,259,648.25,198,1885.5,1217.5,35.525000572205,19.125,1.08883263777963
2004-07-15,1899-12-31 18:00:00,3.6,1124.25,-200,20.4538356482402,1309,236,654.5,183,1845.25,1169.75,33.650000572205,20.025000572205,1.02749532618795
2004-07-15,1899-12-31 19:00:00,3.8,1152,-200,22.1490618802482,1355,245,628.25,175,1878.75,1620.25,30.5,22.724999904633,0.976335946581439
2004-07-15,1899-12-31 20:00:00,4.8,1222.5,-200,23.8241224844565,1399,344,592.25,193,1940,1508,28.699999809265,26.174999713898,1.01436711308715
2004-07-15,1899-12-31 21:00:00,2.8,1057.6666666667,-200,14.6968469054736,1139,188,696,140,1699.3333333333,1318,26.733332951864,28.866666793823,0.99805925256582
2004-07-15,1899-12-31 22:00:00,2.6,1049,-200,15.1003513522124,1151.75,149,692.75,128,1730.25,1188.75,25.675000190735,31.64999961853,1.02848838381411
2004-07-15,1899-12-31 23:00:00,1.9,1010,-200,10.7698102945798,1006,102,778.5,100,1589.25,999.5,24.474999904633,35.699999809265,1.08074362812229
2004-07-16,1899-12-31 00:00:00,1.7,980.75,-200,10.1977220663889,985,99,779.25,97,1571.5,1019.75,24.275000095367,36.275000572205,1.08519857828965
2004-07-16,1899-12-31 01:00:00,1,885.75,-200,6.48488837579844,834,48,904,67,1439.5,767,23.824999809265,36.900000572205,1.07475437252642
2004-07-16,1899-12-31 02:00:00,0.7,821.25,-200,3.91501260622697,706,36,1020.75,58,1360,674,23.674999713898,37.27499961853,1.07601836207114
2004-07-16,1899-12-31 03:00:00,0.5,784,-200,2.81846425345594,640.5,-200,1113.5,-200,1319.25,587.5,22.199999809265,40.60000038147,1.07289372244506
2004-07-16,1899-12-31 04:00:00,0.4,770.5,-200,2.11772623115434,592.75,30,1154.75,45,1291,544.5,21.60000038147,42.22500038147,1.07617205748783
2004-07-16,1899-12-31 05:00:00,0.6,819,-200,3.41485052435543,677.25,56,1048,62,1378.5,685,20.275000572205,46.77499961853,1.09998313096244
2004-07-16,1899-12-31 06:00:00,0.7,835.75,-200,4.6828924219133,747.25,51,961,59,1384.25,701.75,20.724999904633,45.874999046326,1.10879175332497
2004-07-16,1899-12-31 07:00:00,2.4,1114.25,-200,15.815633162146,1174,172,667,102,1818.75,1187.75,20.549999713898,47.749999046326,1.14188712590801
2004-07-16,1899-12-31 08:00:00,4.4,1318.5,-200,26.6157564017395,1469.5,316,519.75,154,2275.5,1588.5,22.400000095367,46.625,1.24702417607251
2004-07-16,1899-12-31 09:00:00,3.1,1210.75,-200,14.8071487392745,1142.5,269,632.25,157,1860.25,1331.25,24.199999809265,48.525000572205,1.4452177422363
2004-07-16,1899-12-31 10:00:00,2,1050.75,-200,9.2739987056744,950,196,801.5,138,1592.5,1039.75,28.750000476837,33,1.2825482939387
2004-07-16,1899-12-31 11:00:00,2.1,1107.75,-200,11.975277581183,1048.75,206,748.5,142,1701,1137.25,32.775000572205,25.22500038147,1.23247435155819
2004-07-16,1899-12-31 12:00:00,2.1,1013.5,-200,10.9218382079334,1011.5,156,795,125,1548,851.25,34.424999237061,19.875,1.06474149638664
2004-07-16,1899-12-31 13:00:00,2.1,1003,-200,11.9248634296872,1047,120,768.5,120,1578.25,782.25,36.52499961853,16.700000047684,1.00446248801629
2004-07-16,1899-12-31 14:00:00,2.2,1021,-200,13.2498915078493,1092,161,764,150,1606,907.5,37.52499961853,14.325000286102,0.909946410514126
2004-07-16,1899-12-31 15:00:00,1.6,986.25,-200,8.92773812560085,936.5,114,833,120,1472.75,805.75,38.000000953674,15.525000095367,1.01194937028307
2004-07-16,1899-12-31 16:00:00,2.4,1097.75,-200,12.9950573600042,1083.5,191,753.5,173,1647.5,985.25,38.125000953674,16.5,1.08281526158183
2004-07-16,1899-12-31 17:00:00,3.3,1157.25,-200,18.1917039385875,1245,236,664.5,187,1782,1211.25,37.300000190735,17.275000095367,1.08397479987228
2004-07-16,1899-12-31 18:00:00,4,1190,-200,23.6600588877868,1394.75,287,606.25,206,1914.25,1411.25,35.925000190735,17.724999427795,1.03159083827639
2004-07-16,1899-12-31 19:00:00,4.1,1183.25,-200,21.6270370873706,1341,266,627.75,187,1880.5,1395.25,32.449999809265,21.474999904633,1.03027233749848
2004-07-16,1899-12-31 20:00:00,4.2,1230.75,-200,21.608491578273,1340.5,274,626,170,1936.75,1577.5,30.325000286102,25.575000286102,1.0878777338412
2004-07-16,1899-12-31 21:00:00,2.9,1102,-200,16.4871081096755,1194.5,196,689.5,149,1762,1324.5,28.525000095367,27.799999713898,1.06652359979053
2004-07-16,1899-12-31 22:00:00,2.3,1040.5,-200,12.3088230185015,1060.25,144,747.5,124,1629,1185,26.949999809265,30.47500038147,1.06707273415441
2004-07-16,1899-12-31 23:00:00,2.2,1089.5,-200,13.5751982172978,1102.75,142,694.75,119,1685.5,1235.25,25.724999904633,33.5,1.09181045837117
2004-07-17,1899-12-31 00:00:00,2.1,1073.75,-200,12.8238672810402,1077.75,124,684.75,108,1672.75,1316.5,24.650000095367,36.949999809265,1.13024302573586
2004-07-17,1899-12-31 01:00:00,1.6,977,-200,9.41667548304959,955.5,93,764.5,93,1581,1114.25,23.64999961853,39.22500038147,1.13062297298066
2004-07-17,1899-12-31 02:00:00,1.2,949,-200,8.27060796502395,910.25,71,815.5,77,1552,1015,22.200000286102,42.999999046326,1.13631600819679
2004-07-17,1899-12-31 03:00:00,1.2,912,-200,6.65790414877632,841.75,-200,863,-200,1489.25,1015,21.150000095367,45.775000572205,1.13529661793661
2004-07-17,1899-12-31 04:00:00,0.9,863,-200,4.6491303583472,745.5,56,918.75,76,1415,960.75,21.275000095367,45.89999961853,1.14705357191497
2004-07-17,1899-12-31 05:00:00,0.6,834,-200,3.60709400242736,688.5,46,988,58,1367,795.75,21.64999961853,45.02499961853,1.1510073004445
2004-07-17,1899-12-31 06:00:00,0.7,864.75,-200,5.01626737118996,764.25,51,916.5,63,1430,826.25,21.27499961853,46.450000762939,1.16079821774102
2004-07-17,1899-12-31 07:00:00,1.3,973.75,-200,8.22142084009493,908.25,83,793,75,1546.25,1056.5,21.074999809265,46.924999237061,1.15853694958206
2004-07-17,1899-12-31 08:00:00,2,1079.25,-200,10.714752803704,1004,175,713,111,1628,1301.75,22.75,42.950000762939,1.17313114910269
2004-07-17,1899-12-31 09:00:00,1.9,1083.5,-200,10.3191909172311,989.5,148,733.5,116,1633,1283.5,25.049999713898,38.25,1.19801252570137
2004-07-17,1899-12-31 10:00:00,2.2,1106.5,-200,12.8758661419997,1079.5,167,714.25,138,1675.25,1347.75,30.949999809265,26.85000038147,1.18345983755999
2004-07-17,1899-12-31 11:00:00,1.9,1040,-200,11.0260140772189,1015.25,120,775.25,117,1542.5,1024.75,35.10000038147,19.175000190735,1.06637189018675
2004-07-17,1899-12-31 12:00:00,1.5,1019.25,-200,8.33226768151192,912.75,78,839.5,94,1427.5,758.5,36.875,17.249999761581,1.05759680363603
2004-07-17,1899-12-31 13:00:00,1.4,1002.5,-200,8.17848475570831,906.5,76,862.25,91,1427,680.25,39.324998855591,13.875,0.971490834882496
2004-07-17,1899-12-31 14:00:00,1,925,-200,5.1614054974981,771.5,45,1000.75,60,1308,515.75,40.275000572205,12.625,0.930160921723629
2004-07-17,1899-12-31 15:00:00,1,910.25,-200,4.59149503375422,742.5,54,1039,66,1282.25,500,39.675000190735,13.525000095367,0.9649581655276
2004-07-17,1899-12-31 16:00:00,1.4,1012.25,-200,7.2466417807387,867.5,70,884,87,1434.5,700,41.099999427795,13.149999856949,1.01240472189608
2004-07-17,1899-12-31 17:00:00,1.6,1100,-200,9.36468557992257,953.5,87,808.75,106,1512,1360.25,40.050001144409,14.875000238419,1.0828209744988
2004-07-17,1899-12-31 18:00:00,1.6,1046,-200,8.03200371642548,900.5,69,848.5,94,1463.5,722,37.39999961853,17.049999713898,1.07569937069439
2004-07-17,1899-12-31 19:00:00,2.1,1082.75,-200,10.6804029812894,1002.75,95,787.25,112,1524,841.5,34.025000572205,19.22500038147,1.00727549359815
2004-07-17,1899-12-31 20:00:00,2,1049.75,-200,9.57338076470358,961.5,107,809.5,120,1496,878.75,31.72500038147,21.625,0.995930243359507
2004-07-17,1899-12-31 21:00:00,1.9,1049.5,-200,8.67487867399047,926.5,88,830.25,106,1475,835.5,29.724999904633,24.150000095367,0.992646378211773
2004-07-17,1899-12-31 22:00:00,2.3,1142.25,-200,11.5816127626378,1035,100,746.25,112,1611.25,1062.25,27.949999809265,27.624999523163,1.02515945624846
2004-07-17,1899-12-31 23:00:00,2.4,1165.25,-200,11.7956436626319,1042.5,125,716.75,120,1644,1187.5,26.824999809265,29.925000190735,1.04020221088951
2004-07-18,1899-12-31 00:00:00,2.2,1135.5,-200,10.4616788336102,994.75,132,726.5,114,1590.5,1235.5,25.849999904633,32.974999904633,1.08262312169221
2004-07-18,1899-12-31 01:00:00,1.2,985.75,-200,5.5449121388953,790.25,57,868.5,70,1422.25,853.25,26.349999904633,33.125,1.11990697405602
2004-07-18,1899-12-31 02:00:00,1.1,970.75,-200,5.53453348662345,789.75,46,871.25,64,1446.75,874.5,24.27499961853,38.10000038147,1.13979502203337
2004-07-18,1899-12-31 03:00:00,0.8,908.25,-200,3.82150898514276,700.75,-200,970.5,-200,1381,704,24.674999713898,36.425000190735,1.11583451388766
2004-07-18,1899-12-31 04:00:00,-200,881.75,-200,2.92829114312502,647.5,34,1022.75,55,1337.5,665.75,23.349999904633,39.47500038147,1.11764089071924
2004-07-18,1899-12-31 05:00:00,0.6,899.5,-200,3.35595888406735,673.75,33,974,50,1354.75,679,21.075000286102,45.550000190735,1.12458946529295
2004-07-18,1899-12-31 06:00:00,0.7,935,-200,4.08665243177194,715.5,50,915,62,1414.75,876.75,20.150000095367,48.5,1.13188275902052
2004-07-18,1899-12-31 07:00:00,0.4,938.75,-200,4.13692263863963,718.25,39,927.25,53,1394.5,825.75,21.325000286102,45.5,1.1405062052295
2004-07-18,1899-12-31 08:00:00,0.6,982.25,-200,4.73130448560331,749.75,84,892.75,85,1416.75,881,22.575000286102,30.97500038147,0.837208710281414
2004-07-18,1899-12-31 09:00:00,0.9,1087.5,-200,7.1133341976383,861.75,93,786.25,102,1518.75,1110,25.650000095367,34.800000190735,1.12918833007698
2004-07-18,1899-12-31 10:00:00,0.9,1064.5,-200,7.35170465212082,872,82,830.5,97,1480.75,926.75,31.550000190735,23.775000095367,1.08416936795381
2004-07-18,1899-12-31 11:00:00,0.8,1015.5,-200,7.26410747614906,868.25,73,889.25,91,1407,665,36.324999809265,16.349999666214,0.972693079516165
2004-07-18,1899-12-31 12:00:00,0.4,929.66666666667,-200,4.2243693356581,723,43,1034.6666666667,62,1263.3333333333,474,37.86666615804,15.033333142598,0.972837590491194
2004-07-18,1899-12-31 13:00:00,0.3,927.5,-200,4.09121162052864,715.75,39,1059.75,57,1251.75,459.25,39.449999809265,13.674999952316,0.96394312014054
2004-07-18,1899-12-31 14:00:00,0.1,888.75,-200,3.76851153831772,697.75,27,1131.5,40,1233.75,437,40.150000572205,12.274999856949,0.898349263340182
2004-07-18,1899-12-31 15:00:00,0.5,965.75,-200,5.78590418758516,801.75,46,967.5,60,1383.25,607,41.324998855591,11.875,0.925239534262856
2004-07-18,1899-12-31 16:00:00,0.4,973.25,-200,5.58130267917653,792,53,977.25,70,1356,620.25,41.425000190735,11.849999904633,0.928205597513415
2004-07-18,1899-12-31 17:00:00,0.3,949.75,-200,4.81898051717297,754.25,38,1002.5,53,1325,551,40.14999961853,13.599999904633,0.995319707928273
2004-07-18,1899-12-31 18:00:00,0.4,982.25,-200,5.33380973953333,780,39,973.75,54,1373.5,531.5,37.625,16.375000238419,1.0458381967856
2004-07-18,1899-12-31 19:00:00,0.6,990,-200,6.05279331614027,814.25,49,929.25,58,1398.75,577.5,33.875,20.25,1.05215506156697
2004-07-18,1899-12-31 20:00:00,0.8,1017.25,-200,7.3751394675463,873,68,874,73,1463.5,721,31.574999332428,22.924999713898,1.04688738707534
2004-07-18,1899-12-31 21:00:00,1.2,1067,-200,8.96593393761012,938,102,825,99,1519.75,911.5,29.650000095367,24.825000286102,1.01601861848715
2004-07-18,1899-12-31 22:00:00,1.6,1146.75,-200,11.7169716826442,1039.75,123,745.25,102,1635.25,1154.75,28.974999427795,27,1.06303907604842
2004-07-18,1899-12-31 23:00:00,1.2,1131.75,-200,10.9912419446645,1014,106,728.25,101,1628.25,1278.75,27.89999961853,30.400000095367,1.12487629615952
2004-07-19,1899-12-31 00:00:00,0.5,975.75,-200,6.04201933944382,813.75,66,854.5,77,1447.75,1017.75,28.02499961853,30.574999809265,1.13957195902672
2004-07-19,1899-12-31 01:00:00,0.3,919.5,-200,4.34997454472163,729.75,43,944.25,55,1392.5,842.25,26.849999904633,32.275000572205,1.12352676156506
2004-07-19,1899-12-31 02:00:00,0.1,879,-200,2.84575310203018,642.25,33,1031.25,51,1343.25,740.25,26.625,33,1.13377101883098
2004-07-19,1899-12-31 03:00:00,-200,853.75,-200,2.27866937305829,604.25,-200,1089.5,-200,1316.5,624.5,23.700000286102,38.600001335144,1.11592869098764
2004-07-19,1899-12-31 04:00:00,0.1,880,-200,2.94412663039611,648.5,33,1022,50,1373.5,738.5,22.200000286102,42.825000762939,1.13169151156353
2004-07-19,1899-12-31 05:00:00,0.3,925.25,-200,4.11861224921214,717.25,75,936.25,75,1455,970,21.174999713898,46.300000190735,1.15005920643301
2004-07-19,1899-12-31 06:00:00,0.8,1043.75,-200,8.3199201197592,912.25,111,758,89,1604.25,1177,21.425000190735,46.47500038147,1.17201933801331
2004-07-19,1899-12-31 07:00:00,2.3,1278.75,-200,16.5780882871832,1197.25,250,598.5,112,1905.5,1517.75,22.875,42.97500038147,1.18264341919082
2004-07-19,1899-12-31 08:00:00,3.4,1403.25,-200,25.5509649137132,1443,313,508.25,142,2233.75,1811,25.22500038147,38.60000038147,1.22152627668517
2004-07-19,1899-12-31 09:00:00,2.5,1281.75,-200,17.6609150487629,1229.5,263,593.5,145,1923.5,1695.75,27.10000038147,34.85000038147,1.23097619294995
2004-07-19,1899-12-31 10:00:00,2.4,1262,-200,16.231858861207,1186.75,282,632.75,165,1842,1602.5,32.449999332428,24.775000572205,1.18859125401841
2004-07-19,1899-12-31 11:00:00,2.1,1195,-200,15.124231897741,1152.5,226,678,159,1732.25,1369.75,36.77499961853,17.950000286102,1.0945158097222
2004-07-19,1899-12-31 12:00:00,-200,1173,-200,14.3135635009126,1126.75,176,709.25,159,1678,1193.5,39.125,16.024999856949,1.1100168644447
2004-07-19,1899-12-31 13:00:00,-200,1101.5,-200,10.7904878628031,1006.75,120,776.5,131,1533.5,879.5,39.22500038147,16.424999713898,1.14386499788923
2004-07-19,1899-12-31 14:00:00,-200,1075.5,-200,10.1237931617127,982.25,96,798.5,123,1522.75,747.75,40.500000953674,14.900000095367,1.1110472230945
2004-07-19,1899-12-31 15:00:00,-200,1077.5,-200,10.9357039595264,1012,115,777.25,129,1522.5,868.25,41.35000038147,13.825000047684,1.07860440049969
2004-07-19,1899-12-31 16:00:00,-200,1099.75,-200,10.9981926250324,1014.25,108,761,126,1533,959,40.549999237061,14.900000095367,1.11401581908397
2004-07-19,1899-12-31 17:00:00,-200,1234,-200,16.8356343429557,1205,142,658.25,149,1781.25,1159.5,39.574999809265,16.999999523163,1.20639349259572
2004-07-19,1899-12-31 18:00:00,-200,1323.25,-200,20.7080880676592,1316,219,585.75,200,1911.25,1452.75,37.724999427795,19.800000190735,1.27147798073577
2004-07-19,1899-12-31 19:00:00,-200,1263,-200,19.5212237385476,1283,193,609.75,174,1863.25,1400,34.27499961853,24.199999809265,1.28568528660412
2004-07-19,1899-12-31 20:00:00,-200,1216,-200,14.586896875182,1135.5,128,657.75,131,1736.75,1265.25,31.699999332428,28.075000286102,1.29115716106434
2004-07-19,1899-12-31 21:00:00,-200,1246.5,-200,14.3291231461193,1127.25,127,663.5,135,1761.25,1365.5,30.200000286102,30.800000667572,1.30082407459717
2004-07-19,1899-12-31 22:00:00,-200,1263.75,-200,15.9212920356416,1177.25,132,627.75,134,1819.75,1593,29.424999713898,33.025000572205,1.33430342348423
2004-07-19,1899-12-31 23:00:00,-200,1110.75,-200,10.2853880693399,988.25,77,727.75,96,1618.75,1336.25,29.200000286102,33.099999427795,1.32017285594421
2004-07-20,1899-12-31 00:00:00,-200,1068,-200,8.78196545468626,930.75,72,761.75,94,1575.75,1316.75,27.624999523163,36.574999809265,1.33195411167988
